dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedavot_cvar,1.00,0.80,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,0,4000,500,0,,0.226952,Asian-Pac-Islander,0.369769,0.338347,0.180065,0.369769,0.178153,0.0684234,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,1,4000,500,0,,0.226419,Asian-Pac-Islander,0.365834,0.340192,0.176868,0.365834,0.176765,0.0724348,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,0,4000,500,0,,0.226952,Asian-Pac-Islander,0.369769,0.338347,0.180065,0.369769,0.178153,0.0684234,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,1,4000,500,0,,0.226419,Asian-Pac-Islander,0.365834,0.340192,0.176868,0.365834,0.176765,0.0724348,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.10,0,4000,500,0,,0.290252,Asian-Pac-Islander,0.393662,0.342569,0.22545,0.393662,0.233476,0.256103,adult_infeasible_fedcvar_a0.10_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.10,1,4000,500,0,,0.289379,Asian-Pac-Islander,0.390444,0.342663,0.221502,0.390444,0.233714,0.258572,adult_infeasible_fedcvar_a0.10_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.10,2,4000,500,0,,0.293553,Asian-Pac-Islander,0.393839,0.343626,0.224567,0.393839,0.239932,0.265801,adult_infeasible_fedcvar_a0.10_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.10,3,4000,500,0,,0.290749,Asian-Pac-Islander,0.392085,0.341767,0.222436,0.392085,0.234089,0.263369,adult_infeasible_fedcvar_a0.10_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.10,4,4000,500,0,,0.290546,Asian-Pac-Islander,0.395162,0.3421,0.221886,0.395162,0.23099,0.262592,adult_infeasible_fedcvar_a0.10_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.20,0,4000,500,0,,0.280496,Asian-Pac-Islander,0.393002,0.342025,0.222136,0.393002,0.225992,0.219328,adult_infeasible_fedcvar_a0.10_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.20,1,4000,500,0,,0.279474,Asian-Pac-Islander,0.390173,0.341872,0.218471,0.390173,0.223796,0.223058,adult_infeasible_fedcvar_a0.10_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.20,2,4000,500,0,,0.283237,Asian-Pac-Islander,0.392869,0.342691,0.220082,0.392869,0.230588,0.229955,adult_infeasible_fedcvar_a0.10_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.20,3,4000,500,0,,0.28166,Asian-Pac-Islander,0.392389,0.341194,0.219177,0.392389,0.225154,0.230385,adult_infeasible_fedcvar_a0.10_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.20,4,4000,500,0,,0.281238,Asian-Pac-Islander,0.393964,0.341477,0.219629,0.393964,0.223035,0.228084,adult_infeasible_fedcvar_a0.10_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.30,0,4000,500,0,,0.273545,Asian-Pac-Islander,0.392786,0.341104,0.220222,0.392786,0.220534,0.193078,adult_infeasible_fedcvar_a0.10_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.30,1,4000,500,0,,0.27272,Asian-Pac-Islander,0.389334,0.340962,0.216463,0.389334,0.217734,0.199108,adult_infeasible_fedcvar_a0.10_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.30,2,4000,500,0,,0.276445,Asian-Pac-Islander,0.392248,0.341633,0.217744,0.392248,0.224753,0.20585,adult_infeasible_fedcvar_a0.10_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.30,3,4000,500,0,,0.274622,Asian-Pac-Islander,0.391566,0.340203,0.21671,0.391566,0.219104,0.205526,adult_infeasible_fedcvar_a0.10_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.30,4,4000,500,0,,0.274288,Asian-Pac-Islander,0.393072,0.340602,0.217863,0.393072,0.217526,0.202376,adult_infeasible_fedcvar_a0.10_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.40,0,4000,500,0,,0.268094,Asian-Pac-Islander,0.392575,0.339931,0.218408,0.392575,0.216334,0.173219,adult_infeasible_fedcvar_a0.10_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.40,1,4000,500,0,,0.267525,Asian-Pac-Islander,0.388686,0.339808,0.21482,0.388686,0.214099,0.180211,adult_infeasible_fedcvar_a0.10_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.40,2,4000,500,0,,0.271071,Asian-Pac-Islander,0.391094,0.340479,0.216133,0.391094,0.220872,0.186775,adult_infeasible_fedcvar_a0.10_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.40,3,4000,500,0,,0.269706,Asian-Pac-Islander,0.391531,0.339249,0.214801,0.391531,0.215519,0.18743,adult_infeasible_fedcvar_a0.10_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.40,4,4000,500,0,,0.269164,Asian-Pac-Islander,0.393034,0.339464,0.216369,0.393034,0.213389,0.183563,adult_infeasible_fedcvar_a0.10_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.50,0,4000,500,0,,0.263385,Asian-Pac-Islander,0.391589,0.338707,0.216198,0.391589,0.21308,0.157353,adult_infeasible_fedcvar_a0.10_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.50,1,4000,500,0,,0.262832,Asian-Pac-Islander,0.387596,0.338693,0.212632,0.387596,0.209994,0.165245,adult_infeasible_fedcvar_a0.10_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.50,2,4000,500,0,,0.266378,Asian-Pac-Islander,0.390796,0.339235,0.214186,0.390796,0.216565,0.171107,adult_infeasible_fedcvar_a0.10_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.50,3,4000,500,0,,0.265179,Asian-Pac-Islander,0.391507,0.338143,0.212739,0.391507,0.21076,0.172745,adult_infeasible_fedcvar_a0.10_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.50,4,4000,500,0,,0.264731,Asian-Pac-Islander,0.392343,0.338357,0.214578,0.392343,0.21011,0.168269,adult_infeasible_fedcvar_a0.10_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.60,0,4000,500,0,,0.259273,Asian-Pac-Islander,0.39101,0.337355,0.213799,0.39101,0.210559,0.143642,adult_infeasible_fedcvar_a0.10_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.60,1,4000,500,0,,0.258943,Asian-Pac-Islander,0.387572,0.337361,0.210087,0.387572,0.206817,0.152878,adult_infeasible_fedcvar_a0.10_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.60,2,4000,500,0,,0.262407,Asian-Pac-Islander,0.390089,0.337803,0.212015,0.390089,0.213815,0.158314,adult_infeasible_fedcvar_a0.10_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.60,3,4000,500,0,,0.261171,Asian-Pac-Islander,0.391287,0.336833,0.210454,0.391287,0.207584,0.159698,adult_infeasible_fedcvar_a0.10_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.60,4,4000,500,0,,0.260422,Asian-Pac-Islander,0.391449,0.336846,0.212243,0.391449,0.206792,0.15478,adult_infeasible_fedcvar_a0.10_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.70,0,4000,500,0,,0.255682,Asian-Pac-Islander,0.391149,0.335731,0.211031,0.391149,0.207534,0.132966,adult_infeasible_fedcvar_a0.10_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.70,1,4000,500,0,,0.255428,Asian-Pac-Islander,0.387717,0.335992,0.207401,0.387717,0.203473,0.142555,adult_infeasible_fedcvar_a0.10_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.70,2,4000,500,0,,0.259038,Asian-Pac-Islander,0.390573,0.336157,0.209552,0.390573,0.211071,0.147837,adult_infeasible_fedcvar_a0.10_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.70,3,4000,500,0,,0.257637,Asian-Pac-Islander,0.391954,0.335345,0.207726,0.391954,0.204334,0.148824,adult_infeasible_fedcvar_a0.10_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.70,4,4000,500,0,,0.256956,Asian-Pac-Islander,0.391701,0.335338,0.209803,0.391701,0.203863,0.144076,adult_infeasible_fedcvar_a0.10_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.80,0,4000,500,0,,0.252471,Asian-Pac-Islander,0.392197,0.33411,0.208028,0.392197,0.204073,0.123946,adult_infeasible_fedcvar_a0.10_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.80,1,4000,500,0,,0.252308,Asian-Pac-Islander,0.389097,0.334484,0.204528,0.389097,0.199398,0.134032,adult_infeasible_fedcvar_a0.10_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.80,2,4000,500,0,,0.25569,Asian-Pac-Islander,0.391287,0.33446,0.206839,0.391287,0.206758,0.139104,adult_infeasible_fedcvar_a0.10_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.80,3,4000,500,0,,0.254416,Asian-Pac-Islander,0.393275,0.333899,0.204636,0.393275,0.200646,0.139623,adult_infeasible_fedcvar_a0.10_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.80,4,4000,500,0,,0.254188,Asian-Pac-Islander,0.393584,0.333889,0.207444,0.393584,0.200801,0.135221,adult_infeasible_fedcvar_a0.10_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.90,0,4000,500,0,,0.249614,Asian-Pac-Islander,0.395076,0.332682,0.204774,0.395076,0.198685,0.116851,adult_infeasible_fedcvar_a0.10_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.90,1,4000,500,0,,0.249543,Asian-Pac-Islander,0.392626,0.333116,0.201488,0.392626,0.194397,0.126086,adult_infeasible_fedcvar_a0.10_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.90,2,4000,500,0,,0.252422,Asian-Pac-Islander,0.39403,0.332932,0.203815,0.39403,0.200127,0.131206,adult_infeasible_fedcvar_a0.10_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.90,3,4000,500,0,,0.251071,Asian-Pac-Islander,0.39624,0.332641,0.201516,0.39624,0.194637,0.130321,adult_infeasible_fedcvar_a0.10_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.90,4,4000,500,0,,0.251406,Asian-Pac-Islander,0.39677,0.332642,0.204988,0.39677,0.19505,0.12758,adult_infeasible_fedcvar_a0.10_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.10,1.00,0,4000,500,0,,0.246885,Asian-Pac-Islander,0.399635,0.332113,0.200648,0.399635,0.191188,0.110841,adult_infeasible_fedcvar_a0.10_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.10,1.00,1,4000,500,0,,0.246788,Asian-Pac-Islander,0.397544,0.332652,0.197583,0.397544,0.187137,0.119026,adult_infeasible_fedcvar_a0.10_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.10,1.00,2,4000,500,0,,0.249132,Asian-Pac-Islander,0.398424,0.3323,0.200047,0.398424,0.191071,0.123817,adult_infeasible_fedcvar_a0.10_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.10,1.00,3,4000,500,0,,0.248121,Asian-Pac-Islander,0.400655,0.332439,0.197797,0.400655,0.186969,0.122747,adult_infeasible_fedcvar_a0.10_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.10,1.00,4,4000,500,0,,0.248412,Asian-Pac-Islander,0.400587,0.332195,0.201517,0.400587,0.187398,0.120366,adult_infeasible_fedcvar_a0.10_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.10,0,4000,500,0,,0.288951,Asian-Pac-Islander,0.393598,0.342079,0.226231,0.393598,0.231479,0.251365,adult_infeasible_fedcvar_a0.20_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.10,1,4000,500,0,,0.288046,Asian-Pac-Islander,0.39015,0.341986,0.221736,0.39015,0.231443,0.254913,adult_infeasible_fedcvar_a0.20_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.10,2,4000,500,0,,0.293099,Asian-Pac-Islander,0.393296,0.342921,0.223999,0.393296,0.237866,0.267412,adult_infeasible_fedcvar_a0.20_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.10,3,4000,500,0,,0.290883,Asian-Pac-Islander,0.392467,0.341264,0.222667,0.392467,0.232603,0.265411,adult_infeasible_fedcvar_a0.20_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.10,4,4000,500,0,,0.290438,Asian-Pac-Islander,0.394683,0.341738,0.222786,0.394683,0.228592,0.264389,adult_infeasible_fedcvar_a0.20_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.20,0,4000,500,0,,0.279056,Asian-Pac-Islander,0.393458,0.341063,0.222363,0.393458,0.222741,0.215652,adult_infeasible_fedcvar_a0.20_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.20,1,4000,500,0,,0.279349,Asian-Pac-Islander,0.389691,0.341103,0.218573,0.389691,0.221811,0.225568,adult_infeasible_fedcvar_a0.20_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.20,2,4000,500,0,,0.283126,Asian-Pac-Islander,0.393036,0.341829,0.22006,0.393036,0.228259,0.232445,adult_infeasible_fedcvar_a0.20_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.20,3,4000,500,0,,0.281121,Asian-Pac-Islander,0.392356,0.340323,0.218826,0.392356,0.222563,0.231538,adult_infeasible_fedcvar_a0.20_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.20,4,4000,500,0,,0.280957,Asian-Pac-Islander,0.394029,0.34085,0.220068,0.394029,0.220141,0.229698,adult_infeasible_fedcvar_a0.20_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.30,0,4000,500,0,,0.272033,Asian-Pac-Islander,0.393067,0.339941,0.220067,0.393067,0.216043,0.191047,adult_infeasible_fedcvar_a0.20_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.30,1,4000,500,0,,0.272087,Asian-Pac-Islander,0.389404,0.339961,0.216434,0.389404,0.214548,0.200088,adult_infeasible_fedcvar_a0.20_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.30,2,4000,500,0,,0.275849,Asian-Pac-Islander,0.392573,0.340463,0.21787,0.392573,0.220924,0.207414,adult_infeasible_fedcvar_a0.20_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.30,3,4000,500,0,,0.273958,Asian-Pac-Islander,0.392514,0.339179,0.216381,0.392514,0.214979,0.206735,adult_infeasible_fedcvar_a0.20_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.30,4,4000,500,0,,0.274084,Asian-Pac-Islander,0.393749,0.339734,0.218303,0.393749,0.214314,0.204323,adult_infeasible_fedcvar_a0.20_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.40,0,4000,500,0,,0.266202,Asian-Pac-Islander,0.392776,0.338628,0.217961,0.392776,0.210603,0.171041,adult_infeasible_fedcvar_a0.20_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.40,1,4000,500,0,,0.26658,Asian-Pac-Islander,0.38926,0.33884,0.214457,0.38926,0.208855,0.181489,adult_infeasible_fedcvar_a0.20_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.40,2,4000,500,0,,0.270302,Asian-Pac-Islander,0.392434,0.339168,0.215848,0.392434,0.215398,0.188661,adult_infeasible_fedcvar_a0.20_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.40,3,4000,500,0,,0.268519,Asian-Pac-Islander,0.392485,0.337914,0.214418,0.392485,0.21007,0.187706,adult_infeasible_fedcvar_a0.20_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.40,4,4000,500,0,,0.268448,Asian-Pac-Islander,0.393599,0.33842,0.216634,0.393599,0.208902,0.184686,adult_infeasible_fedcvar_a0.20_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.50,0,4000,500,0,,0.261534,Asian-Pac-Islander,0.393097,0.337226,0.215866,0.393097,0.20571,0.155772,adult_infeasible_fedcvar_a0.20_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.50,1,4000,500,0,,0.261977,Asian-Pac-Islander,0.389856,0.337496,0.212418,0.389856,0.203851,0.166262,adult_infeasible_fedcvar_a0.20_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.50,2,4000,500,0,,0.26555,Asian-Pac-Islander,0.392119,0.337693,0.213776,0.392119,0.210746,0.173418,adult_infeasible_fedcvar_a0.20_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.50,3,4000,500,0,,0.263849,Asian-Pac-Islander,0.392633,0.336635,0.212275,0.392633,0.205059,0.172645,adult_infeasible_fedcvar_a0.20_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.50,4,4000,500,0,,0.263663,Asian-Pac-Islander,0.393347,0.33704,0.214667,0.393347,0.204449,0.168815,adult_infeasible_fedcvar_a0.20_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.60,0,4000,500,0,,0.257343,Asian-Pac-Islander,0.393233,0.335761,0.213334,0.393233,0.201343,0.143041,adult_infeasible_fedcvar_a0.20_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.60,1,4000,500,0,,0.257981,Asian-Pac-Islander,0.389979,0.336181,0.209876,0.389979,0.199563,0.154305,adult_infeasible_fedcvar_a0.20_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.60,2,4000,500,0,,0.261223,Asian-Pac-Islander,0.392203,0.336177,0.211546,0.392203,0.205712,0.160478,adult_infeasible_fedcvar_a0.20_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.60,3,4000,500,0,,0.259869,Asian-Pac-Islander,0.39337,0.335318,0.209839,0.39337,0.200461,0.160356,adult_infeasible_fedcvar_a0.20_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.60,4,4000,500,0,,0.259581,Asian-Pac-Islander,0.393585,0.335599,0.212392,0.393585,0.199998,0.156333,adult_infeasible_fedcvar_a0.20_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.70,0,4000,500,0,,0.253914,Asian-Pac-Islander,0.393617,0.334353,0.210492,0.393617,0.197774,0.133336,adult_infeasible_fedcvar_a0.20_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.70,1,4000,500,0,,0.254373,Asian-Pac-Islander,0.390641,0.334826,0.207139,0.390641,0.195543,0.143714,adult_infeasible_fedcvar_a0.20_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.70,2,4000,500,0,,0.257456,Asian-Pac-Islander,0.392373,0.334755,0.208888,0.392373,0.201561,0.149706,adult_infeasible_fedcvar_a0.20_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.70,3,4000,500,0,,0.255991,Asian-Pac-Islander,0.393992,0.334061,0.207141,0.393992,0.196045,0.148717,adult_infeasible_fedcvar_a0.20_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.70,4,4000,500,0,,0.255919,Asian-Pac-Islander,0.393972,0.334206,0.209837,0.393972,0.196002,0.145578,adult_infeasible_fedcvar_a0.20_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.80,0,4000,500,0,,0.251088,Asian-Pac-Islander,0.394596,0.333124,0.207477,0.394596,0.194907,0.125335,adult_infeasible_fedcvar_a0.20_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.80,1,4000,500,0,,0.251277,Asian-Pac-Islander,0.391947,0.333665,0.204062,0.391947,0.192012,0.134701,adult_infeasible_fedcvar_a0.20_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.80,2,4000,500,0,,0.254129,Asian-Pac-Islander,0.393211,0.333465,0.206095,0.393211,0.19754,0.140332,adult_infeasible_fedcvar_a0.20_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.80,3,4000,500,0,,0.252549,Asian-Pac-Islander,0.395104,0.333008,0.204139,0.395104,0.192224,0.138269,adult_infeasible_fedcvar_a0.20_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.80,4,4000,500,0,,0.252832,Asian-Pac-Islander,0.39505,0.333041,0.207121,0.39505,0.192545,0.1364,adult_infeasible_fedcvar_a0.20_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.90,0,4000,500,0,,0.248592,Asian-Pac-Islander,0.396256,0.33228,0.204118,0.396256,0.192729,0.117575,adult_infeasible_fedcvar_a0.20_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.90,1,4000,500,0,,0.248708,Asian-Pac-Islander,0.393915,0.332859,0.200782,0.393915,0.189194,0.126792,adult_infeasible_fedcvar_a0.20_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.90,2,4000,500,0,,0.25114,Asian-Pac-Islander,0.39495,0.332543,0.203086,0.39495,0.194005,0.131117,adult_infeasible_fedcvar_a0.20_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.90,3,4000,500,0,,0.249928,Asian-Pac-Islander,0.39707,0.332373,0.200856,0.39707,0.189073,0.130266,adult_infeasible_fedcvar_a0.20_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.90,4,4000,500,0,,0.250301,Asian-Pac-Islander,0.397043,0.332267,0.204337,0.397043,0.189703,0.128156,adult_infeasible_fedcvar_a0.20_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.20,1.00,0,4000,500,0,,0.246885,Asian-Pac-Islander,0.399635,0.332113,0.200648,0.399635,0.191188,0.110841,adult_infeasible_fedcvar_a0.20_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.20,1.00,1,4000,500,0,,0.246788,Asian-Pac-Islander,0.397544,0.332652,0.197583,0.397544,0.187137,0.119026,adult_infeasible_fedcvar_a0.20_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.20,1.00,2,4000,500,0,,0.249132,Asian-Pac-Islander,0.398424,0.3323,0.200047,0.398424,0.191071,0.123817,adult_infeasible_fedcvar_a0.20_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.20,1.00,3,4000,500,0,,0.248121,Asian-Pac-Islander,0.400655,0.332439,0.197797,0.400655,0.186969,0.122747,adult_infeasible_fedcvar_a0.20_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.20,1.00,4,4000,500,0,,0.248412,Asian-Pac-Islander,0.400587,0.332195,0.201517,0.400587,0.187398,0.120366,adult_infeasible_fedcvar_a0.20_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.10,0,4000,500,0,,0.28686,Asian-Pac-Islander,0.394195,0.339539,0.226202,0.394195,0.225473,0.24889,adult_infeasible_fedcvar_a0.30_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.10,1,4000,500,0,,0.288069,Asian-Pac-Islander,0.391396,0.339953,0.221865,0.391396,0.227106,0.260025,adult_infeasible_fedcvar_a0.30_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.10,2,4000,500,0,,0.291593,Asian-Pac-Islander,0.393782,0.340173,0.223938,0.393782,0.230709,0.269363,adult_infeasible_fedcvar_a0.30_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.10,3,4000,500,0,,0.288992,Asian-Pac-Islander,0.393608,0.338915,0.222799,0.393608,0.22698,0.26266,adult_infeasible_fedcvar_a0.30_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.10,4,4000,500,0,,0.288033,Asian-Pac-Islander,0.395463,0.33928,0.22353,0.395463,0.223464,0.25843,adult_infeasible_fedcvar_a0.30_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.20,0,4000,500,0,,0.276971,Asian-Pac-Islander,0.394343,0.338495,0.221875,0.394343,0.216773,0.213368,adult_infeasible_fedcvar_a0.30_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.20,1,4000,500,0,,0.278769,Asian-Pac-Islander,0.391601,0.338929,0.218251,0.391601,0.217424,0.227641,adult_infeasible_fedcvar_a0.30_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.20,2,4000,500,0,,0.281793,Asian-Pac-Islander,0.3939,0.339067,0.219617,0.3939,0.221444,0.234935,adult_infeasible_fedcvar_a0.30_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.20,3,4000,500,0,,0.279832,Asian-Pac-Islander,0.393552,0.337884,0.218445,0.393552,0.217539,0.231743,adult_infeasible_fedcvar_a0.30_g0.20_seed3.csv.gz
