dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_tier1,group_tail_tier2,group_tail_tier3,group_tail_tier4,group_tail_tier5,file
imdbwiki,infeasible,fedavot_cvar,0.50,0.60,3,4000,500,0,,86.7045,tier5,113.857,78.8551,95.8948,86.1764,87.915,113.857,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.60,4,4000,500,0,,87.364,tier5,115.837,79.2912,98.9818,89.8744,97.2537,115.837,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.70,0,4000,500,0,,87.2308,tier5,113.615,78.0599,99.7409,89.1675,93.0252,113.615,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.70,1,4000,500,0,,86.5898,tier5,114.202,79.0289,95.7223,86.751,90.8185,114.202,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.70,2,4000,500,0,,86.6767,tier5,114.543,79.1382,96.1271,86.0522,90.6397,114.543,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.70,3,4000,500,0,,86.3738,tier5,114.03,78.1586,95.8967,86.1252,86.5643,114.03,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.70,4,4000,500,0,,86.7893,tier5,115.508,78.4629,98.5633,89.4514,95.5022,115.508,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.80,0,4000,500,0,,86.6383,tier5,113.656,77.1537,99.448,88.8445,91.4372,113.656,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.80,1,4000,500,0,,86.2309,tier5,114.269,78.4127,95.6669,86.4941,89.236,114.269,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.80,2,4000,500,0,,86.3728,tier5,114.805,78.5565,96.0759,85.9207,89.282,114.805,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.80,3,4000,500,0,,86.2107,tier5,114.474,77.6475,95.9962,86.2597,85.4444,114.474,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.80,4,4000,500,0,,86.3273,tier5,115.303,77.6872,98.344,89.1455,93.7088,115.303,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.90,0,4000,500,0,,86.1667,tier5,113.939,76.3343,99.2915,88.686,89.8083,113.939,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.90,1,4000,500,0,,86.0537,tier5,114.624,77.9562,95.7772,86.4948,87.7259,114.624,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.90,2,4000,500,0,,86.2183,tier5,115.332,78.0885,96.1884,85.9751,87.837,115.332,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.90,3,4000,500,0,,86.2631,tier5,115.127,77.3734,96.2143,86.6515,84.4065,115.127,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.90,4,4000,500,0,,86.0435,tier5,115.342,77.0557,98.3158,88.9702,91.8245,115.342,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.50_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.50_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.50_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.50_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.50_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.10,0,4000,500,0,,89.586,tier5,114.53,81.2507,101.266,91.4713,98.3831,114.53,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.10,1,4000,500,0,,88.6404,tier5,114.987,81.9108,96.5835,88.6788,96.5105,114.987,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.10,2,4000,500,0,,88.6206,tier5,114.392,82.0251,97.0683,87.6074,95.5204,114.392,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.10,3,4000,500,0,,88.2341,tier5,114.3,81.2894,96.3062,87.4695,92.1267,114.3,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.10,4,4000,500,0,,89.0601,tier5,116.776,81.3963,100.434,91.3745,101.28,116.776,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.20,0,4000,500,0,,89.0745,tier5,114.334,80.5595,100.921,91.065,97.2536,114.334,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.20,1,4000,500,0,,88.1659,tier5,114.716,81.2805,96.2986,88.3385,95.345,114.716,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.20,2,4000,500,0,,88.1245,tier5,114.362,81.3369,96.7399,87.1938,94.4101,114.362,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.20,3,4000,500,0,,87.7835,tier5,114.197,80.6357,96.0634,87.1802,91.1222,114.197,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.20,4,4000,500,0,,88.5537,tier5,116.346,80.7918,99.9779,90.9196,100.087,116.346,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.30,0,4000,500,0,,88.5556,tier5,114.16,79.8705,100.569,90.6317,96.2179,114.16,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.30,1,4000,500,0,,87.7469,tier5,114.504,80.7201,96.0463,87.9653,94.2825,114.504,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.30,2,4000,500,0,,87.6772,tier5,114.31,80.698,96.4767,86.8962,93.3434,114.31,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.30,3,4000,500,0,,87.3486,tier5,114.105,79.979,95.8929,86.874,90,114.105,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.30,4,4000,500,0,,88.0496,tier5,116.03,80.1598,99.5308,90.4604,98.9357,116.03,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.40,0,4000,500,0,,88.0736,tier5,113.957,79.2005,100.266,90.224,95.1096,113.957,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.40,1,4000,500,0,,87.3229,tier5,114.352,80.1365,95.8196,87.6654,93.1192,114.352,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.40,2,4000,500,0,,87.2847,tier5,114.348,80.11,96.2762,86.6101,92.311,114.348,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.40,3,4000,500,0,,86.9707,tier5,114.083,79.3751,95.732,86.6783,88.9544,114.083,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.40,4,4000,500,0,,87.5719,tier5,115.736,79.5046,99.2138,90.0667,97.7565,115.736,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.50,0,4000,500,0,,87.5776,tier5,113.76,78.4971,99.9824,89.8267,93.9071,113.76,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.50,1,4000,500,0,,86.9504,tier5,114.303,79.6256,95.6109,87.3944,92.0008,114.303,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.50,2,4000,500,0,,86.9287,tier5,114.439,79.5593,96.1372,86.3482,91.2981,114.439,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.50,3,4000,500,0,,86.6252,tier5,114.092,78.7715,95.6447,86.5099,87.8416,114.092,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.50,4,4000,500,0,,87.132,tier5,115.446,78.9068,98.8886,89.7276,96.5356,115.446,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.60,0,4000,500,0,,87.1167,tier5,113.714,77.8395,99.7188,89.4563,92.8002,113.714,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.60,1,4000,500,0,,86.6183,tier5,114.287,79.097,95.5647,87.0981,90.8423,114.287,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.60,2,4000,500,0,,86.6452,tier5,114.518,79.0893,96.0284,86.1938,90.3348,114.518,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.60,3,4000,500,0,,86.3826,tier5,114.182,78.2789,95.6116,86.4131,86.7917,114.182,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.60,4,4000,500,0,,86.7404,tier5,115.285,78.3341,98.6154,89.4547,95.2616,115.285,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.70,0,4000,500,0,,86.7103,tier5,113.714,77.2307,99.4967,89.1359,91.6703,113.714,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.70,1,4000,500,0,,86.3385,tier5,114.339,78.6229,95.5464,86.8283,89.6489,114.339,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.70,2,4000,500,0,,86.4126,tier5,114.736,78.646,96.015,86.0661,89.3964,114.736,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.70,3,4000,500,0,,86.2332,tier5,114.392,77.8582,95.7094,86.4059,85.7888,114.392,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.70,4,4000,500,0,,86.4076,tier5,115.17,77.798,98.427,89.1997,93.9742,115.17,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.80,0,4000,500,0,,86.3522,tier5,113.821,76.6684,99.3278,88.8734,90.5445,113.821,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.80,1,4000,500,0,,86.1334,tier5,114.492,78.1955,95.6327,86.641,88.5182,114.492,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.80,2,4000,500,0,,86.256,tier5,115.037,78.2803,96.0707,85.9892,88.4448,115.037,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.80,3,4000,500,0,,86.202,tier5,114.788,77.5258,95.9463,86.539,84.9131,114.788,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.80,4,4000,500,0,,86.1416,tier5,115.223,77.3003,98.3201,89.0417,92.686,115.223,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.90,0,4000,500,0,,86.0598,tier5,114.152,76.131,99.2515,88.7322,89.3868,114.152,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.90,1,4000,500,0,,86.0483,tier5,114.858,77.8721,95.8219,86.5375,87.4114,114.858,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.90,2,4000,500,0,,86.2357,tier5,115.566,78.0331,96.2533,86.0581,87.4579,115.566,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.90,3,4000,500,0,,86.3243,tier5,115.46,77.3351,96.2908,86.8936,84.2526,115.46,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,0.90,4,4000,500,0,,85.9709,tier5,115.475,76.8605,98.3437,88.9327,91.303,115.475,imdbwiki_infeasible_fedavot_cvar_a0.60_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.60_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.60_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.60_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.60_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.60,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.60_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.10,0,4000,500,0,,88.1179,tier5,114.051,79.1879,100.284,90.9667,95.6026,114.051,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.10,1,4000,500,0,,87.4745,tier5,114.454,80.349,95.7948,88.1769,93.7764,114.454,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.10,2,4000,500,0,,87.5199,tier5,114.219,80.575,96.0566,87.2012,92.9723,114.219,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.10,3,4000,500,0,,87.2,tier5,114.52,79.6739,95.5466,87.4785,90.004,114.52,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.10,4,4000,500,0,,87.707,tier5,115.636,79.5718,99.3696,90.5554,98.2957,115.636,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.20,0,4000,500,0,,87.8126,tier5,113.99,78.7693,100.101,90.6243,94.8259,113.99,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.20,1,4000,500,0,,87.2119,tier5,114.384,79.965,95.6831,87.9468,92.9416,114.384,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.20,2,4000,500,0,,87.2305,tier5,114.244,80.0949,96.0276,86.979,92.2027,114.244,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.20,3,4000,500,0,,86.9515,tier5,114.504,79.2564,95.4848,87.2942,89.2072,114.504,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.20,4,4000,500,0,,87.3647,tier5,115.429,79.1071,99.1526,90.2181,97.3223,115.429,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.30,0,4000,500,0,,87.4986,tier5,113.928,78.3567,99.8856,90.3141,94.0333,113.928,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.30,1,4000,500,0,,86.9854,tier5,114.327,79.6382,95.5756,87.6829,92.1217,114.327,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.30,2,4000,500,0,,86.9664,tier5,114.317,79.6922,95.9151,86.7429,91.4508,114.317,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.30,3,4000,500,0,,86.7368,tier5,114.533,78.8567,95.5075,87.1215,88.4613,114.533,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.30,4,4000,500,0,,87.0715,tier5,115.321,78.7384,98.871,89.9529,96.498,115.321,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.40,0,4000,500,0,,87.2154,tier5,113.906,77.9556,99.724,90.0125,93.2808,113.906,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.40,1,4000,500,0,,86.7527,tier5,114.359,79.2997,95.4883,87.4461,91.319,114.359,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.40,2,4000,500,0,,86.7463,tier5,114.408,79.3177,95.886,86.5412,90.7091,114.408,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.40,3,4000,500,0,,86.5387,tier5,114.588,78.479,95.5017,86.9995,87.7057,114.588,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.40,4,4000,500,0,,86.7877,tier5,115.252,78.3257,98.6988,89.6931,95.6086,115.252,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.50,0,4000,500,0,,86.9314,tier5,113.873,77.5556,99.5473,89.7142,92.4772,113.873,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.50,1,4000,500,0,,86.5269,tier5,114.388,78.9315,95.4821,87.2062,90.5206,114.388,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.50,2,4000,500,0,,86.5456,tier5,114.568,78.9569,95.8683,86.3739,89.9869,114.568,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.50,3,4000,500,0,,86.3891,tier5,114.641,78.1508,95.5645,86.8715,86.9309,114.641,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.50,4,4000,500,0,,86.5175,tier5,115.217,77.9147,98.5507,89.4367,94.6969,115.217,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.60,0,4000,500,0,,86.653,tier5,113.83,77.1486,99.3912,89.4192,91.6648,113.83,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.60,1,4000,500,0,,86.3447,tier5,114.461,78.6149,95.4729,87.0064,89.7229,114.461,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.60,2,4000,500,0,,86.4026,tier5,114.752,78.6626,95.9045,86.221,89.2972,114.752,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.60,3,4000,500,0,,86.2682,tier5,114.779,77.8367,95.6601,86.7903,86.1596,114.779,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.60,4,4000,500,0,,86.3048,tier5,115.177,77.588,98.4037,89.2431,93.8007,115.177,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.70,0,4000,500,0,,86.3996,tier5,113.902,76.7469,99.2965,89.1412,90.8322,113.902,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.70,1,4000,500,0,,86.1879,tier5,114.549,78.3117,95.5328,86.7846,88.8644,114.549,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.70,2,4000,500,0,,86.294,tier5,114.987,78.3981,95.9823,86.1078,88.6242,114.987,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.70,3,4000,500,0,,86.2131,tier5,114.95,77.5949,95.8061,86.7598,85.431,114.95,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.70,4,4000,500,0,,86.1217,tier5,115.245,77.2733,98.3265,89.0616,92.8895,115.245,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.80,0,4000,500,0,,86.1714,tier5,114.065,76.3474,99.2533,88.898,89.9917,114.065,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.80,1,4000,500,0,,86.0692,tier5,114.698,78.018,95.6647,86.6163,88.025,114.698,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.80,2,4000,500,0,,86.2308,tier5,115.319,78.1627,96.0983,86.0655,87.9211,115.319,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.80,3,4000,500,0,,86.2425,tier5,115.244,77.396,96.0602,86.833,84.7491,115.244,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.80,4,4000,500,0,,85.9905,tier5,115.367,76.988,98.3007,88.9538,91.9551,115.367,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.90,0,4000,500,0,,85.969,tier5,114.264,75.9358,99.2503,88.6547,88.917,114.264,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.90,1,4000,500,0,,86.0314,tier5,114.93,77.7528,95.9561,86.5062,87.0587,114.93,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.90,2,4000,500,0,,86.2251,tier5,115.721,77.9465,96.2895,86.1208,87.134,115.721,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.90,3,4000,500,0,,86.3809,tier5,115.674,77.2498,96.4831,87.0551,84.0866,115.674,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,0.90,4,4000,500,0,,85.9469,tier5,115.545,76.7523,98.3586,88.9589,90.8602,115.545,imdbwiki_infeasible_fedavot_cvar_a0.70_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.70_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.70_g1.00_seed1.csv.gz
